ID1 ID2 HetHet IBS0 Kinship
2974748 1821437 0.047 0.0137 0.0678
2974846 5267297 0.051 0.0108 0.1099
2974897 1879634 0.085 0.0033 0.2892
2974916 3230813 0.047 0.014 0.0692
2974916 3941385 0.044 0.0159 0.0462
2974970 2341292 0.08 0.0042 0.2678
2975017 2161729 0.044 0.0155 0.0493
2975036 2319657 0.053 0.0094 0.1244
2975036 4294563 0.079 0.0049 0.2582
2975127 4430990 0.049 0.0128 0.0844
2975149 1421827 0.073 0.0059 0.2287
2975188 3152875 0.046 0.0155 0.0513
2975350 1383108 0.051 0.0103 0.1127
2975350 4178999 0.055 0.0085 0.1395
2975364 4884452 0.047 0.0134 0.0763
2975429 2429334 0.078 0.0042 0.2611
2975429 3938610 0.066 0 0.2478
2975437 2063817 0.066 0 0.2466
2975520 1890949 0.045 0.015 0.0531
2975562 1822476 0.045 0.0152 0.05
2975619 3385522 0.043 0.0156 0.0445
2975632 4557749 0.083 0.0035 0.2843
2975644 1593778 0.08 0.0036 0.2725
2975644 3523371 0.045 0.0158 0.0451
2975711 3807191 0.045 0.0148 0.0569
2975711 4014910 0.045 0.015 0.0539
2975722 3508287 0.054 0.0087 0.1357
2975760 3814566 0.054 0.0094 0.1292
2975760 3959648 0.077 0.005 0.2502
2975828 5278845 0.047 0.0139 0.0718
2975852 2949402 0.073 0.0045 0.2392
2975891 2801820 0.045 0.0158 0.0468
2976009 5420819 0.047 0.0136 0.0714
2976054 2047046 0.045 0.0149 0.0544
2976060 2211900 0.047 0.0138 0.072
2976060 4764924 0.047 0.0142 0.0591
2976112 2569345 0.044 0.0152 0.0507
2976139 4098260 0.077 0.0048 0.2524
2976143 2039684 0.044 0.0157 0.0456
2976143 5326207 0.07 0.0061 0.2152
2976177 1052847 0.045 0.0162 0.0455
2976198 4447848 0.054 0.0082 0.1368
2976255 3013072 0.045 0.0144 0.0567
2976304 4573667 0.065 0.0001 0.2428
2976385 3913582 0.047 0.0125 0.0814
2976466 3231090 0.077 0.0039 0.2592
2976466 5824690 0.044 0.0157 0.0451
2976553 2204329 0.045 0.0151 0.0559
2976570 1733409 0.072 0.006 0.2222
2976584 2078386 0.045 0.0154 0.0526
2976819 2595757 0.073 0.0053 0.2349
2976819 4327261 0.042 0.0152 0.0444
2976844 1952866 0.044 0.0157 0.0462
2976881 4217928 0.073 0.006 0.2285
2977004 1320874 0.047 0.0141 0.0677
2977004 4636153 0.045 0.0143 0.06
2977020 4936515 0.047 0.0138 0.0698
2977033 4349972 0.045 0.0152 0.0556
2977110 3520129 0.083 0.0035 0.2835
2977134 4750529 0.049 0.0001 0.2288
2977237 3284974 0.075 0.0037 0.2557
2977270 3836144 0.07 0.006 0.2155
2977354 3293351 0.066 0 0.2477
2977354 3505667 0.081 0.0035 0.2747
2977378 1674734 0.077 0.0045 0.2519
2977378 2058206 0.053 0.009 0.1297
2977383 1028661 0.081 0.0046 0.2648
2977383 1522934 0.051 0.0114 0.1011
2977383 2013362 0.055 0.0084 0.1388
2977383 3116697 0.08 0.0045 0.265
2977383 4709860 0.046 0.0142 0.0608
2977383 4829017 0.082 0.0038 0.2749
2977383 4870133 0.046 0.0141 0.0676
2977397 5622345 0.067 0.0001 0.2467
2977438 4089785 0.047 0.0136 0.0701
2977480 1072260 0.044 0.0156 0.0463
2977480 1220293 0.044 0.0155 0.0506
2977524 2841086 0.044 0.0161 0.0442
2977679 3072364 0.074 0.005 0.2408
2977851 4879272 0.045 0.0156 0.0484
2977932 2421050 0.054 0.0086 0.1361
2978003 4693818 0.045 0.0143 0.0592
2978010 2063611 0.045 0.0154 0.0518
2978069 5340701 0.049 0.0109 0.1003
2978118 4826528 0.053 0.0086 0.1364
2978118 5317789 0.074 0.0048 0.245
2978278 4816506 0.045 0.0152 0.0522
2978283 4944677 0.047 0.0146 0.0628
2978283 5870770 0.048 0.0131 0.0767
2978341 5012013 0.077 0.0053 0.2471
2978395 3391394 0.07 0.0057 0.2193
2978451 1376730 0.048 0.0131 0.081
2978531 1356957 0.047 0.0138 0.061
2978531 3233377 0.073 0.0046 0.2427
2978655 2173143 0.046 0.0136 0.0674
2978707 3093383 0.044 0.0147 0.0535
2978732 4743046 0.048 0.013 0.0809
2978732 5816554 0.066 0 0.2478
2978781 5696425 0.046 0.015 0.0593
2978899 4040427 0.045 0.0155 0.0495
2978921 2388712 0.066 0 0.2467
2978950 4862421 0.072 0.0046 0.2347
2978964 4715567 0.051 0.0103 0.1153
2978998 3061470 0.046 0.0141 0.0606
2979014 2994611 0.045 0.0138 0.0645
2979027 2243823 0.044 0.0153 0.0505
2979124 2649289 0.056 0.0077 0.1462
2979356 1876016 0.049 0.0127 0.0829
2979469 3474213 0.08 0.0035 0.2702
2979491 2203896 0.051 0.0109 0.1063
2979532 2676899 0.046 0.0139 0.0637
2979575 5113772 0.081 0.0044 0.2715
2979618 2410732 0.053 0.0103 0.1197
2979620 3271826 0.045 0.0153 0.0533
2979620 4350519 0.053 0.01 0.1222
2979633 4116260 0.075 0.0047 0.2428
2979757 3234623 0.046 0.0142 0.0635
2979802 3107653 0.049 0.0127 0.0829
2979868 3255396 0.079 0.0034 0.2683
2979884 5985751 0.072 0.0055 0.2243
2979911 3426767 0.053 0.0095 0.1237
2980086 4732514 0.045 0.0141 0.0615
2980086 5274449 0.045 0.0144 0.0597
2980086 5858463 0.044 0.0153 0.046
2980285 3942393 0.053 0.0089 0.131
2980407 4008629 0.046 0.014 0.066
2980567 1250295 0.056 0.0078 0.1487
2980580 1132110 0.047 0.0139 0.0695
2980599 3887019 0.048 0.0136 0.0759
2980670 1211884 0.047 0.0139 0.0691
2980684 2748128 0.047 0.0142 0.0674
2980684 4847796 0.045 0.0152 0.054
2980695 3261749 0.074 0.0057 0.235
2980749 2697555 0.046 0.015 0.0604
2980749 3535909 0.047 0.0141 0.0704
2980903 1705311 0.046 0.0145 0.0621
2980903 2339276 0.081 0.0042 0.2712
2981030 2763025 0.067 0 0.2488
2981049 3072681 0.061 0.005 0.2267
2981051 2187920 0.048 0.0125 0.0841
2981088 3613588 0.047 0.0134 0.0682
2981124 2020630 0.032 0.0118 0.048
2981148 5568215 0.047 0.0144 0.0679
2981161 3955176 0.046 0.0139 0.0672
2981161 4003689 0.048 0.0137 0.0711
2981221 4903676 0.047 0.0132 0.0698
2981286 2097503 0.064 0.0066 0.1919
2981338 2800193 0.044 0.0146 0.0522
2981338 3345151 0.047 0.0145 0.0636
2981374 3236148 0.047 0.0143 0.0616
2981403 2327592 0.078 0.004 0.2606
2981445 4340068 0.051 0.0104 0.1103
2981647 4525361 0.045 0.0146 0.0579
2981731 5782741 0.046 0.014 0.066
2981870 3944155 0.052 0.0105 0.1138
2981884 3990110 0.046 0.0146 0.0566
2981909 4957512 0.045 0.015 0.0559
2981909 5396159 0.074 0.0054 0.2354
2982000 1558984 0.048 0.0136 0.0764
2982000 4141999 0.046 0.0139 0.0657
2982055 1309671 0.045 0.0141 0.061
2982093 2495844 0.047 0.0139 0.0681
2982151 1733702 0.046 0.0153 0.0523
2982188 2526981 0.044 0.0156 0.0461
2982188 5075757 0.054 0.0096 0.1268
2982201 3443106 0.067 0 0.2512
2982201 4928164 0.066 0 0.2451
2982201 5865419 0.048 0.0127 0.0825
2982213 1740415 0.047 0.0131 0.0775
2982274 1056580 0.044 0.0151 0.0503
2982274 1161766 0.044 0.0153 0.0501
2982274 1478559 0.046 0.0148 0.0586
2982274 4963090 0.046 0.0132 0.074
2982299 2379293 0.08 0.0044 0.2619
2982321 2581281 0.079 0.0052 0.2588
2982377 4222862 0.066 0.0001 0.2466
2982437 3393681 0.067 0.0001 0.249
2982441 2044702 0.045 0.0144 0.057
2982441 3200271 0.078 0.0039 0.2603
2982441 3837196 0.045 0.0142 0.0619
2982559 2414018 0.078 0.005 0.2552
2982562 3821756 0.068 0.0071 0.1975
2982626 4772165 0.045 0.0152 0.0489
2982711 3676710 0.047 0.0138 0.0728
2982828 5520079 0.078 0.0038 0.2609
2982834 5650282 0.072 0.0054 0.2216
2982940 2934636 0.053 0.0101 0.1203
2983016 3740115 0.044 0.0153 0.0481
2983158 5883583 0.044 0.0153 0.0473
2983231 2672676 0.074 0.0051 0.2387
2983266 3068542 0.053 0.0099 0.1227
2983279 1716257 0.075 0.0044 0.2457
2983294 3186215 0.044 0.0156 0.0475
2983400 3412425 0.046 0.0151 0.0561
2983417 2344626 0.047 0.014 0.0697
2983489 1373791 0.046 0.0158 0.0502
2983489 4468167 0.047 0.0139 0.0684
2983509 2923721 0.074 0.0057 0.2359
2983509 4274650 0.066 0 0.2467
2983554 4053551 0.076 0.0044 0.2497
2983578 1080313 0.047 0.0132 0.0745
2983583 4441874 0.05 0.0105 0.1037
2983583 4712266 0.066 0.0001 0.2472
2983630 4228837 0.075 0.0054 0.2362
2983785 4399173 0.085 0.0035 0.2841
2983796 3440867 0.077 0.0058 0.2441
2983839 2090706 0.057 0.0033 0.269
2983925 1340840 0.046 0.0138 0.0667
2983938 1713683 0.079 0.0037 0.2609
2983938 2236501 0.052 0.0099 0.1144
2983956 4948894 0.052 0.01 0.1141
2984009 2344305 0.045 0.0148 0.0551
2984121 2819862 0.046 0.014 0.063
2984121 5615654 0.077 0.0057 0.2439
2984139 5065610 0.066 0.0001 0.2474
2984143 5755568 0.068 0.0001 0.2489
2984289 3222519 0.047 0.0133 0.0746
2984371 5776560 0.056 0.0069 0.1596
2984415 3575391 0.044 0.0154 0.0471
2984415 4206781 0.044 0.0155 0.046
2984570 3274117 0.043 0.0149 0.0509
2984601 3225310 0.045 0.0151 0.0505
2984601 5498100 0.045 0.0147 0.0559
2984638 4365549 0.048 0.0127 0.0826
2984667 2578589 0.043 0.0154 0.0467
2984674 1934565 0.133 0 0.499
2984674 3232144 0.045 0.0152 0.0507
2984745 4111576 0.075 0.0046 0.2472
2984752 2009626 0.05 0.0111 0.1059
2984863 4486340 0.053 0.0087 0.1324
2984927 4027101 0.079 0.0045 0.2607
2984930 4226218 0.064 0.003 0.2708
2984988 3825247 0.053 0.0082 0.138
2984992 2206700 0.072 0.0049 0.2307
2984992 4124575 0.077 0.005 0.2494
2985028 2051026 0.077 0.0039 0.2605
2985091 2372126 0.046 0.0142 0.0619
2985147 5628082 0.046 0.0143 0.0611
2985185 3017099 0.047 0.0132 0.0703
2985211 4020840 0.072 0.0057 0.2246
2985211 4445671 0.046 0.015 0.0553
2985283 2842699 0.052 0.0095 0.1219
2985353 3710357 0.047 0.0142 0.0648
2985406 5231265 0.08 0.0043 0.2644
2985451 1313167 0.047 0.0139 0.0714
2985488 2927231 0.051 0.0109 0.1091
2985582 4960305 0.047 0.0136 0.0689
2985600 1041236 0.045 0.0151 0.0544
2985661 5530857 0.045 0.0146 0.0585
2985726 4765002 0.074 0.0056 0.233
2985763 4023886 0.068 0.0001 0.2492
2985801 5083655 0.049 0.0125 0.0897
2985899 2088744 0.045 0.0151 0.053
2985950 2410118 0.048 0.0136 0.0749
2986019 4234220 0.044 0.0143 0.0552
2986019 4987474 0.046 0.0139 0.0648
2986044 1583939 0.047 0.0137 0.0706
2986044 2414191 0.053 0.0103 0.1204
2986116 1441562 0.044 0.0151 0.0492
2986116 2120943 0.078 0.0046 0.2556
2986116 2256498 0.078 0.0048 0.2523
2986141 2779650 0.045 0.0149 0.0555
2986141 3769676 0.053 0.0088 0.1334
2986153 1210538 0.044 0.0155 0.0498
2986366 3961617 0.079 0.004 0.2694
2986405 1325204 0.056 0.01 0.1324
2986405 2144710 0.046 0.0145 0.0613
2986421 2384779 0.041 0.0141 0.0465
2986421 2484287 0.041 0.0141 0.0461
2986421 4544083 0.041 0.0143 0.0456
2986421 5118163 0.041 0.014 0.048
2986421 5599240 0.041 0.0143 0.0457
2986421 5752598 0.041 0.0139 0.0443
2986421 5790217 0.042 0.0147 0.0443
2986421 5863238 0.042 0.0146 0.0465
2986439 4324818 0.044 0.0156 0.046
2986439 4384037 0.044 0.0158 0.0451
2986464 5464194 0.044 0.0151 0.0473
2986498 5327073 0.047 0.0135 0.0724
2986527 1525142 0.074 0.0058 0.2336
2986527 2995724 0.045 0.0145 0.0568
2986767 1344927 0.044 0.0151 0.0523
2986800 2296313 0.046 0.0144 0.061
2986800 4972965 0.046 0.0146 0.0579
2986836 5701445 0.079 0.0035 0.271
2987031 2217119 0.068 0 0.2506
2987040 2659929 0.039 0.0122 0.0725
2987167 1732320 0.046 0.014 0.0666
2987174 2316836 0.046 0.0136 0.0696
2987174 2403090 0.048 0.0135 0.0753
2987174 3533676 0.044 0.0158 0.0444
2987326 2850319 0.076 0.0049 0.2493
2987344 4995557 0.053 0.0092 0.126
2987503 4304333 0.051 0.01 0.1166
2987569 1356321 0.044 0.0151 0.0522
2987569 2557938 0.045 0.0145 0.0604
2987569 2703089 0.046 0.0156 0.0534
2987702 2741371 0.078 0.0042 0.2571
2987753 4542343 0.045 0.0154 0.0545
2987753 5201473 0.047 0.0141 0.0689
2987833 5582937 0.074 0.0041 0.2452
2987859 2379776 0.069 0.0052 0.2297
2987936 1860907 0.049 0.0035 0.262
2987993 1974165 0.047 0.0129 0.0765
2988042 1157958 0.052 0.0096 0.1209
2988042 5110914 0.046 0.0148 0.0577
2988074 1502951 0.045 0.0154 0.053
2988080 5868820 0.066 0.0001 0.245
2988099 2605649 0.075 0.0057 0.2377
2988179 4016040 0.067 0.0001 0.2481
2988388 5305251 0.045 0.0147 0.0545
2988388 5523183 0.08 0.0043 0.2721
2988420 2860109 0.053 0.0101 0.1202
2988610 4892972 0.048 0.0132 0.0791
2988610 5508698 0.045 0.015 0.0562
2988628 2595117 0.053 0.0108 0.1158
2988652 5130472 0.046 0.0135 0.0662
2988717 5025292 0.066 0 0.2458
2988772 5562593 0.075 0.0046 0.2449
2988809 5307726 0.046 0.0141 0.063
2988835 4709404 0.076 0.0039 0.2586
2988846 2976502 0.079 0.005 0.2549
2988878 5460621 0.046 0.014 0.064
2988968 3315807 0.053 0.0094 0.1263
2989020 3026854 0.074 0.0051 0.2391
2989033 1711625 0.077 0.0039 0.2592
2989033 3445987 0.049 0.0123 0.0916
2989096 2785359 0.075 0.0049 0.243
2989110 1001611 0.067 0.0001 0.2489
2989229 3632807 0.046 0.0137 0.0675
2989237 1449195 0.076 0.0044 0.2537
2989354 3400275 0.046 0.0143 0.0624
2989360 5920738 0.076 0.0044 0.2482
2989500 3634856 0.046 0.0157 0.0526
2989500 4355054 0.045 0.0156 0.0501
2989572 1089012 0.045 0.0157 0.0472
2989806 3600058 0.053 0.0093 0.1274
2989827 1542646 0.045 0.0148 0.055
2989827 3178227 0.045 0.0144 0.0593
2989851 4092394 0.048 0.0139 0.0745
2989865 3982586 0.054 0.0096 0.1303
2989981 4880256 0.045 0.015 0.0566
2990084 1275945 0.066 0.0038 0.2769
2990132 3589186 0.067 0 0.2499
2990163 5559211 0.047 0.0075 0.1404
2990190 5243171 0.078 0.0039 0.2618
2990208 1557113 0.08 0.0046 0.2611
2990223 3247481 0.035 0.0076 0.1014
2990328 2402866 0.056 0.0085 0.1427
2990328 4353284 0.045 0.0148 0.0577
2990387 3983975 0.045 0.0156 0.0486
2990387 4483223 0.046 0.014 0.0474
2990511 1308235 0.046 0.0141 0.0661
2990630 4133703 0.045 0.0148 0.0552
2990651 5485917 0.045 0.015 0.0538
2990718 4990538 0.067 0.0001 0.2471
2990805 3153344 0.046 0.0137 0.0681
2990901 4847068 0.07 0.0054 0.2234
2990942 2596142 0.076 0.004 0.2518
2990999 5311549 0.045 0.0138 0.0616
2991187 5825703 0.044 0.0148 0.0499
2991253 3588390 0.046 0.0145 0.0606
2991309 5975925 0.046 0.0145 0.0612
2991401 4569823 0.055 0.0085 0.1409
2991438 4056720 0.079 0.0047 0.2525
2991561 2721158 0.047 0.0125 0.0764
2991561 5825642 0.073 0.0052 0.2308
2991572 4111503 0.044 0.0151 0.0473
2991764 5172676 0.051 0.0102 0.1138
2991958 1486466 0.044 0.0146 0.0557
2991963 2875126 0.047 0.0143 0.0641
2991990 5832060 0.082 0.004 0.2776
2992010 1759276 0.042 0.0146 0.0445
2992010 2384779 0.041 0.0144 0.0445
2992010 2651022 0.042 0.0141 0.0484
2992010 5599240 0.04 0.0141 0.0449
2992052 3149928 0.054 0.0095 0.1296
2992104 1796106 0.045 0.0145 0.0592
2992133 4802707 0.052 0.0091 0.126
2992278 4080572 0.043 0.0157 0.0457
2992353 1150612 0.045 0.0145 0.0577
2992368 4418524 0.044 0.0158 0.045
2992557 3594027 0.08 0.0042 0.268
2992566 5936363 0.045 0.0133 0.0648
2992582 1173430 0.044 0.0149 0.0541
2992582 1657116 0.046 0.0143 0.0627
2992693 3874294 0.082 0.0036 0.2805
2992758 3952955 0.077 0.0036 0.2601
2992775 4680088 0.046 0.0148 0.0596
2992867 4660479 0.076 0.0047 0.2524
2992874 3484912 0.074 0.0049 0.2406
2992899 3704599 0.071 0.006 0.2192
2992899 4134546 0.046 0.0144 0.0637
2992943 2641439 0.048 0.0125 0.084
2993014 5273936 0.052 0.01 0.117
2993212 1040089 0.046 0.0144 0.0619
2993286 1929548 0.049 0.0128 0.0863
2993301 6001662 0.047 0.0135 0.07
2993581 5589653 0.067 0.0001 0.2487
2993633 1034150 0.045 0.0154 0.053
2993633 3783050 0.047 0.0122 0.0834
2993659 3912870 0.044 0.0154 0.047
2993757 3626316 0.076 0.0035 0.2537
2993794 1866586 0.046 0.0147 0.0583
2993816 1084188 0.047 0.013 0.0662
2993868 3620794 0.044 0.0155 0.0452
2994019 3268188 0.046 0.0144 0.0628
2994168 2003984 0.046 0.014 0.065
2994228 1016311 0.046 0.0141 0.0642
2994228 4181398 0.073 0.0055 0.2286
2994228 4469431 0.045 0.0156 0.0489
2994269 1452974 0.045 0.0148 0.057
2994269 1576716 0.045 0.0141 0.0613
2994340 3624982 0.047 0.0137 0.0726
2994450 4477907 0.072 0.0053 0.2291
2994514 4119749 0.046 0.014 0.0685
2994588 2990240 0.045 0.0148 0.0525
2994588 3562305 0.076 0.0047 0.2458
2994588 5071246 0.083 0.0028 0.2827
2994635 4596071 0.067 0 0.2485
2994654 5085522 0.072 0.0052 0.2286
2994683 5472665 0.046 0.0146 0.0622
2994697 1483098 0.046 0.0147 0.0577
2994738 1370530 0.051 0.0106 0.111
2994817 5156942 0.045 0.0155 0.0479
2994855 5742763 0.053 0.0089 0.1295
2995013 3611097 0.044 0.0147 0.0537
2995038 4990857 0.046 0.014 0.0674
2995056 2051412 0.068 0 0.248
2995056 3545549 0.068 0 0.2508
2995099 5607071 0.051 0.0116 0.1023
2995182 4549517 0.051 0.0107 0.1086
2995207 3372830 0.067 0 0.2508
2995232 2624272 0.047 0.0133 0.0756
2995244 3521736 0.046 0.0142 0.0643
2995281 4261997 0.076 0.0048 0.2484
2995281 5974820 0.077 0.0041 0.2572
2995314 3717711 0.046 0.0145 0.0606
2995351 3355370 0.067 0.0001 0.2491
2995392 2283052 0.067 0 0.2494
2995496 4249282 0.047 0.0135 0.0751
2995505 1039020 0.067 0 0.25
2995505 4639103 0.085 0.0035 0.2874
2995512 2100332 0.073 0.0057 0.2292
2995543 4002239 0.047 0.0135 0.0729
2995550 4372714 0.075 0.0045 0.246
2995564 2212001 0.054 0.0084 0.1394
2995577 5288758 0.083 0.0045 0.2735
2995652 3424502 0.066 0 0.2457
2995652 4953151 0.067 0 0.2518
2995724 1525142 0.044 0.0155 0.0458
2995761 1141945 0.045 0.0151 0.0515
2995761 1891693 0.075 0.0052 0.2414
2995793 2223713 0.046 0.0143 0.0624
2995822 1096645 0.045 0.0152 0.0527
2995860 2563125 0.047 0.0133 0.0709
2995902 1416602 0.053 0.0088 0.1321
2996055 3459789 0.047 0.0137 0.0707
2996055 5857143 0.076 0.0063 0.2358
2996165 4291914 0.045 0.0149 0.0539
2996238 1821055 0.048 0.0138 0.0722
2996312 1144028 0.043 0.0155 0.0447
2996312 5997337 0.045 0.0144 0.0583
2996350 5048998 0.045 0.0156 0.0488
2996402 3215000 0.049 0.0117 0.0926
2996416 4897940 0.046 0.0142 0.0621
2996441 3670066 0.046 0.0142 0.0606
2996571 5688223 0.063 0.0039 0.2575
2996585 2976992 0.066 0.0001 0.2406
2996658 4762519 0.045 0.0146 0.058
2996783 3520269 0.046 0.0144 0.0656
2996810 2031230 0.052 0.0091 0.1274
2996834 4478950 0.066 0 0.2468
2996852 5619181 0.046 0.0151 0.0579
2996908 1989029 0.045 0.0138 0.0633
2996908 2199701 0.046 0.0137 0.0637
2996915 1985756 0.045 0.0145 0.0599
2996940 4414841 0.046 0.0142 0.0623
2996940 4509124 0.047 0.013 0.0767
2996940 5220733 0.067 0 0.2484
2996966 1044794 0.045 0.0157 0.0504
2997012 3539386 0.067 0.0001 0.2478
2997021 4725996 0.063 0.0001 0.258
2997050 4448999 0.045 0.0149 0.0522
2997109 4858504 0.08 0.0034 0.2749
2997259 2583553 0.075 0.0054 0.2339
2997285 4948444 0.052 0.0109 0.1104
2997389 3601194 0.081 0.004 0.2729
2997432 5441446 0.046 0.0154 0.0537
2997444 5055034 0.046 0.014 0.0661
2997513 2264245 0.046 0.0143 0.0629
2997525 1902604 0.078 0.0026 0.2683
2997542 5546461 0.062 0.0052 0.2203
2997637 1247294 0.08 0.0041 0.2699
2997637 3990830 0.046 0.0144 0.0618
2997641 2002623 0.082 0.0043 0.2731
2997695 2603341 0.046 0.0141 0.0639
2997765 4594422 0.058 0.0076 0.1534
2997815 2828092 0.067 0.0069 0.1968
2997831 1381003 0.045 0.015 0.0544
2997831 3233722 0.044 0.0156 0.0456
2997857 1222827 0.047 0.0147 0.0626
2997857 5518749 0.046 0.0141 0.0662
2997866 5177630 0.046 0.014 0.0654
2997879 5835861 0.045 0.0153 0.054
2997934 4993126 0.034 0.0108 0.0595
2998035 2529195 0.045 0.0145 0.0595
2998054 1621372 0.045 0.0137 0.0663
2998097 1859233 0.046 0.0144 0.0614
2998097 1892004 0.044 0.016 0.0456
2998105 2799132 0.047 0.0126 0.0801
2998293 2234041 0.047 0.0128 0.076
2998293 3514421 0.046 0.0147 0.0612
2998440 5541121 0.046 0.0143 0.0615
2998482 4675182 0.046 0.0141 0.0661
2998516 4602877 0.046 0.015 0.0563
2998674 4020317 0.044 0.0157 0.0466
2998745 4206133 0.078 0.0039 0.2631
2998858 3526233 0.053 0.0083 0.1345
2998965 3762501 0.046 0.0156 0.0538
2999079 2176183 0.08 0.0038 0.265
2999101 1941622 0.046 0.0143 0.0663
2999156 3697976 0.048 0.0131 0.0782
2999214 3389210 0.043 0.0148 0.0514
2999230 1046163 0.075 0.0046 0.2506
2999326 4352953 0.048 0.0129 0.0804
2999332 2367237 0.044 0.0144 0.0555
2999605 2368211 0.045 0.0158 0.0467
2999612 2837412 0.053 0.0094 0.1279
2999643 2525455 0.047 0.0124 0.0815
2999643 4083885 0.044 0.0157 0.0459
2999753 5535781 0.052 0.0102 0.1163
2999818 1393939 0.076 0.0048 0.2487
2999818 4866415 0.047 0.0128 0.0719
2999900 5813678 0.054 0.0096 0.1275
2999955 1934767 0.133 0 0.4993
2999955 2837058 0.082 0.0043 0.2757
2999955 3370035 0.044 0.0152 0.0485
2999955 4843128 0.065 0 0.2442
3000072 2226704 0.047 0.0132 0.0738
3000127 2135326 0.076 0.0044 0.2499
3000165 2974388 0.065 0 0.2456
3000201 5580212 0.046 0.0142 0.0636
3000225 2589492 0.041 0.0143 0.0446
3000225 2651022 0.041 0.0134 0.0499
3000225 2735010 0.053 0.0088 0.1253
3000225 3232956 0.041 0.0142 0.0448
3000225 5790217 0.041 0.0141 0.0459
3000238 2225859 0.045 0.0144 0.0585
3000238 3769603 0.052 0.0101 0.1188
3000343 5892492 0.047 0.014 0.0675
3000398 2143345 0.046 0.0146 0.0605
3000429 3167608 0.045 0.0143 0.0608
3000453 2808058 0.045 0.0149 0.0529
3000468 2882980 0.067 0.0001 0.248
3000468 5257485 0.046 0.0147 0.0631
3000504 1240662 0.046 0.0137 0.0679
3000520 3447822 0.047 0.0141 0.0691
3000596 2558153 0.046 0.0137 0.0674
3000607 4524524 0.044 0.0151 0.0512
3000675 5308425 0.045 0.0155 0.05
3000828 1434562 0.071 0.0061 0.2224
3000908 2042399 0.045 0.0144 0.0585
3000908 5338842 0.067 0 0.2495
3001035 4560410 0.052 0.0103 0.1179
3001060 2966325 0.054 0.008 0.1395
3001097 1294554 0.046 0.0147 0.059
3001097 2018802 0.045 0.0147 0.0563
3001105 4145596 0.076 0.0049 0.2485
3001198 4819944 0.047 0.0143 0.0674
3001293 2349324 0.079 0.0046 0.2606
3001359 1310085 0.076 0.005 0.2489
3001371 2323182 0.045 0.0147 0.0563
3001371 4795568 0.076 0.0052 0.2423
3001385 4262343 0.046 0.0134 0.0704
3001408 1069188 0.046 0.0141 0.0635
3001408 3569268 0.046 0.0153 0.0528
3001408 3993344 0.045 0.0151 0.0553
3001457 4432769 0.04 0.0132 0.0606
3001502 2033849 0.043 0.0153 0.0452
3001502 3557932 0.045 0.0144 0.0605
3001529 5919206 0.052 0.0096 0.1242
3001595 4471310 0.046 0.0137 0.0684
3001642 1841096 0.053 0.0088 0.1295
3001680 2135716 0.077 0.0054 0.2473
3001728 4803911 0.047 0.0126 0.0797
3001734 4650141 0.045 0.0149 0.0559
3001752 2484592 0.045 0.016 0.0445
3001791 4090545 0.079 0.0042 0.2576
3001826 3194692 0.047 0.0136 0.0718
3001858 5180191 0.047 0.0134 0.0738
3001988 3120973 0.079 0.0039 0.2675
3001988 4638941 0.046 0.0134 0.0712
3001992 1999476 0.046 0.0153 0.052
3002077 3668101 0.045 0.0151 0.0542
3002111 1066230 0.046 0.0148 0.056
3002111 3186369 0.053 0.0094 0.1273
3002122 4511393 0.044 0.0151 0.0466
3002296 2047198 0.079 0.0039 0.2669
3002296 2299105 0.075 0.005 0.2406
3002324 1084299 0.046 0.014 0.0628
3002372 5152109 0.046 0.0143 0.0647
3002393 1536064 0.068 0.0045 0.2547
3002481 3530011 0.048 0.0131 0.0804
3002602 1203006 0.072 0.0048 0.2326
3002668 3156610 0.048 0.013 0.0806
3002749 5622345 0.046 0.015 0.0551
3002823 2110413 0.045 0.0149 0.0587
3002823 4968944 0.045 0.0138 0.0656
3002952 1488087 0.045 0.0142 0.0625
3002969 2227986 0.067 0 0.2473
3003137 4062768 0.049 0.0119 0.0919
3003245 2404380 0.046 0.0147 0.0621
3003245 5560466 0.055 0.0092 0.1344
3003252 3782622 0.046 0.014 0.065
3003506 1357109 0.054 0.0091 0.1308
3003506 3396250 0.046 0.014 0.0676
3003654 4387626 0.079 0.0049 0.2597
3003780 2128804 0.043 0.0152 0.0472
3003799 2332779 0.043 0.0152 0.0442
3003799 2611744 0.046 0.0139 0.0685
3003799 4721220 0.048 0.0136 0.0756
3003799 5559316 0.047 0.0133 0.0748
